Component	HOST	Service	STATE	OUPUT	NOTIFICATION_STATUS	COMMENT_ENTRY_TIME	COMMENT_AUTHOR	COMMENT_DATA	DOWNTIME_START	DOWNTIME_END	DOWNTIME_DURATION	IS_DOWNTIME	IS_ACKNOWLEDGED	DOWNTIME_AUTHOR	DOWNTIME_COMMENT	
Servicestatus	csx-a-nova1-431	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-431	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-431.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:29 to 11-29-2016 18:51:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:29 2016	Wed Nov 30 00:21:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-432	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-432	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-432.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:29 to 11-29-2016 18:51:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:29 2016	Wed Nov 30 00:21:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-433	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-433	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-433.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:29 to 11-29-2016 18:51:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:29 2016	Wed Nov 30 00:21:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-434	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-434	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-434.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:18 to 11-29-2016 18:52:18.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:18 2016	Wed Nov 30 00:22:18 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-435	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-435	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-435.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:22 to 11-29-2016 18:52:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:22 2016	Wed Nov 30 00:22:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-436	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-436	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-436.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:29 to 11-29-2016 18:51:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:29 2016	Wed Nov 30 00:21:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-437	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-437	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-437.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:29 to 11-29-2016 18:51:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:29 2016	Wed Nov 30 00:21:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-438	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-438	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-438.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:22 to 11-29-2016 18:52:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:22 2016	Wed Nov 30 00:22:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-439	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-439	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-439.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:22 to 11-29-2016 18:52:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:22 2016	Wed Nov 30 00:22:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-440	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-440	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-440.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-441	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-441	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-441.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-442	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-443	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-444	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-444	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-444.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:05 to 11-29-2016 18:52:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:05 2016	Wed Nov 30 00:22:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-445	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-445	libvirt_cert_expiration_lt_90	OK	TCP CRITICAL - Invalid hostname, address or socket: csx-a-nova1-445	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:04 to 11-29-2016 18:52:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:04 2016	Wed Nov 30 00:22:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-446	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-446	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-446.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:04 to 11-29-2016 18:52:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:04 2016	Wed Nov 30 00:22:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-447	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-447	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-447.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:04 to 11-29-2016 18:52:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:04 2016	Wed Nov 30 00:22:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-448	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-448	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-448.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:26 to 11-29-2016 18:51:26.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:26 2016	Wed Nov 30 00:21:26 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-449	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-449	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-449.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:25 to 11-29-2016 18:51:25.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:25 2016	Wed Nov 30 00:21:25 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-450	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-450	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-450.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:52 to 11-29-2016 18:51:52.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:52 2016	Wed Nov 30 00:21:52 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-451	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-451	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-451.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:52 to 11-29-2016 18:51:52.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:52 2016	Wed Nov 30 00:21:52 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-452	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-452	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-452.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:51 to 11-29-2016 18:51:51.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:51 2016	Wed Nov 30 00:21:51 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-453	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-453	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-453.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:51 to 11-29-2016 18:51:51.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:51 2016	Wed Nov 30 00:21:51 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-454	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-454	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-454.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:52 to 11-29-2016 18:51:52.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:52 2016	Wed Nov 30 00:21:52 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-454	vif_plugging_count	WARN	WARN - timeout count is: 1 >= 1 min start time: 2016-11-28 07:31:05 end time: 2016-11-28 07:31:05 - https://billows.cisco.com:8443/display/CCSE/vif_plugging_count	ENABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-455	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-455	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-455.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:52 to 11-29-2016 18:51:52.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:52 2016	Wed Nov 30 00:21:52 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-456	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-456	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-456.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:34 to 11-29-2016 18:52:34.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:34 2016	Wed Nov 30 00:22:34 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-457	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-457	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-457.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:34 to 11-29-2016 18:52:34.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:34 2016	Wed Nov 30 00:22:34 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-458	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-458	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-458.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:47 to 11-29-2016 18:51:47.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:47 2016	Wed Nov 30 00:21:47 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-490	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-490	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-490' will expire on Fri 23 Jun 2017 04:17:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:06 to 11-29-2016 18:51:06.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:06 2016	Wed Nov 30 00:21:06 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-491	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-491	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-491' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:23 to 11-29-2016 18:52:23.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:23 2016	Wed Nov 30 00:22:23 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-492	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-492	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-492' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:03 to 11-29-2016 18:51:03.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:03 2016	Wed Nov 30 00:21:03 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-493	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-493	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-493' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:02 to 11-29-2016 18:51:02.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:02 2016	Wed Nov 30 00:21:02 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-494	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-494	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-494' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:02 to 11-29-2016 18:51:02.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:02 2016	Wed Nov 30 00:21:02 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-495	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-495	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-495' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:03 to 11-29-2016 18:51:03.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:03 2016	Wed Nov 30 00:21:03 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-496	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-497	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-498	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-498	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-498' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:07 to 11-29-2016 18:51:07.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:07 2016	Wed Nov 30 00:21:07 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-499	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-499	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-499' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:08 to 11-29-2016 18:51:08.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:08 2016	Wed Nov 30 00:21:08 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-500	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-500	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-500' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:06 to 11-29-2016 18:52:06.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:06 2016	Wed Nov 30 00:22:06 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-501	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-501	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-501' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:06 to 11-29-2016 18:52:06.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:06 2016	Wed Nov 30 00:22:06 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-502	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-502	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-502' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:10 to 11-29-2016 18:52:10.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:10 2016	Wed Nov 30 00:22:10 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-503	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-503	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-503' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:06 to 11-29-2016 18:52:06.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:06 2016	Wed Nov 30 00:22:06 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-504	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
